Policy Number,Start Date,Last Paid Date,Tenure (Years),Date of Purchase,Customer ID,Sum Assured MUR/Coverage Amount,Premium Amount,Payment Frequency,Loan Eligible,Loan Amount Allowed,Underwriting expenses,Sales Agent Code,Purchase Month,Purchase Quarter,Purchase Year,Policy Anniversary Date,Claim ID,Policy Type Code,Policy Code,Policy Status,State,RM ID,Zonal Manager ID
IGD-POL-910519,01-06-2023,23-May-25,15,01-Jun-23,CUST-223820,1356830.97,17212.61,Quarterly,No,0.0,2279.59,AGT-1800,June,Q2,2023,01-Jun-24,CLM-907820,TR-UNCD988,RSP-IGMU-9856,Active,Beau Bassin-Rose Hill,RMC9F7L5,ZMN8K2L1
IGD-POL-640353,01-11-2023,20-Mar-24,15,01-Nov-23,CUST-329389,1526988.26,49091.18,Annually,No,0.0,3836.81,AGT-3150,November,Q4,2023,01-Nov-24,CLM-296470,TR-WHCD968,WLS-IGMU-9814,Surrendered,Savanne,RMS4B9K2,ZMS5Q4R2
IGD-POL-466088,24-06-2023,05-Oct-25,20,24-Jun-23,CUST-489945,1621725.55,71024.26,Annually,Yes,585165.92,9052.59,AGT-5467,June,Q2,2023,24-Jun-24,CLM-965226,TR-WHCD968,FPP-IGMU-9813,Active,Quatre Bornes,RMC9F7L5,ZMN8K2L1
IGD-POL-856679,11-07-2023,12-Oct-25,5,11-Jul-23,CUST-509953,2690141.95,51733.04,Quarterly,No,0.0,4127.96,AGT-3894,July,Q3,2023,11-Jul-24,CLM-570666,TR-UNCD988,UGM-IGMU-9834,Active,Port Louis,RMC9F7L5,ZMN8K2L1
IGD-POL-338601,26-12-2023,10-Sep-25,25,26-Dec-23,CUST-230120,696366.41,59247.25,Monthly,No,0.0,6910.78,AGT-5945,December,Q4,2023,26-Dec-24,CLM-362400,TR-ENDD989,SGT-IGMU-9812,Active,Flacq,RMN7A3X1,ZMN8K2L1
IGD-POL-204031,13-01-2023,23-Jan-25,15,13-Jan-23,CUST-383466,2146605.31,2268.54,Quarterly,Yes,1192404.4,428.09,AGT-4456,January,Q1,2023,13-Jan-24,CLM-178791,TR-UNCD988,RSP-IGMU-9856,Lapsed,Curepipe,RMC9F7L5,ZMN8K2L1
IGD-POL-323334,17-01-2023,07-Mar-24,10,17-Jan-23,CUST-588850,2930267.42,52985.7,Monthly,Yes,1096411.15,4904.07,AGT-5945,January,Q1,2023,17-Jan-24,CLM-103346,TR-ENDD989,WBM-IGMU-9833,Surrendered,Flacq,RMN7A3X1,ZMN8K2L1
IGD-POL-547342,01-06-2023,13-Sep-24,5,01-Jun-23,CUST-889453,1731328.17,86731.38,Monthly,Yes,579643.41,5271.57,AGT-1900,June,Q2,2023,01-Jun-24,CLM-158971,TR-WHCD968,IPM-IGMU-9832,Surrendered,Vacoas-Phoenix,RMC9F7L5,ZMN8K2L1
IGD-POL-822540,10-04-2023,09-May-25,5,10-Apr-23,CUST-912476,3248685.58,60895.31,Quarterly,No,0.0,8872.93,AGT-2345,April,Q2,2023,10-Apr-24,CLM-925575,TR-ENDD989,ILG-IGMU-9829,Active,Plaines Wilhems,RMC9F7L5,ZMN8K2L1
IGD-POL-768677,04-02-2023,24-May-25,10,04-Feb-23,CUST-932480,3483266.69,23134.77,Monthly,No,0.0,1316.9,AGT-1900,February,Q1,2023,04-Feb-24,CLM-386539,TR-UNCD988,UGM-IGMU-9834,Active,Vacoas-Phoenix,RMC9F7L5,ZMN8K2L1
IGD-POL-170720,04-02-2023,21-Apr-25,5,04-Feb-23,CUST-935467,3279696.29,8873.68,Monthly,No,0.0,684.45,AGT-4594,February,Q1,2023,04-Feb-24,CLM-536764,TR-ENDD989,SGT-IGMU-9812,Active,Plaines Wilhems,RMC9F7L5,ZMN8K2L1
IGD-POL-458007,05-08-2023,04-Jun-25,15,05-Aug-23,CUST-574323,902422.72,72005.82,Monthly,Yes,460536.86,10305.96,AGT-3567,August,Q3,2023,05-Aug-24,CLM-137499,TR-WHCD968,FPP-IGMU-9813,Active,Rivière du Rempart,RMN7A3X1,ZMN8K2L1
IGD-POL-502340,12-10-2023,12-Aug-25,20,12-Oct-23,CUST-605357,3986029.44,71893.54,Quarterly,Yes,2184459.92,10328.99,AGT-3567,October,Q4,2023,12-Oct-24,CLM-377246,TR-WHCD968,IPM-IGMU-9832,Surrendered,Rivière du Rempart,RMN7A3X1,ZMN8K2L1
IGD-POL-771541,19-04-2023,11-Jun-25,10,19-Apr-23,CUST-670163,2120486.34,14347.45,Annually,No,0.0,1234.28,AGT-2941,April,Q2,2023,19-Apr-24,CLM-814930,TR-ENDD989,SGT-IGMU-9812,Active,Flacq,RMN7A3X1,ZMN8K2L1
IGD-POL-668812,14-09-2023,28-Dec-25,25,14-Sep-23,CUST-566491,2293175.61,75934.06,Monthly,No,0.0,13650.88,AGT-4456,September,Q3,2023,14-Sep-24,CLM-422800,TR-ENDD989,WBM-IGMU-9833,Active,Curepipe,RMC9F7L5,ZMN8K2L1
IGD-POL-448453,23-05-2023,23-Sep-25,20,23-May-23,CUST-600890,2938407.92,53057.47,Annually,No,0.0,9537.52,AGT-1800,May,Q2,2023,23-May-24,CLM-564326,TR-WHCD968,WLS-IGMU-9814,Active,Beau Bassin-Rose Hill,RMC9F7L5,ZMN8K2L1
IGD-POL-772498,08-02-2023,02-Jun-25,5,08-Feb-23,CUST-747962,2630655.01,40475.9,Quarterly,Yes,782861.51,4692.73,AGT-3150,February,Q1,2023,08-Feb-24,CLM-249888,TR-ENDD989,WBM-IGMU-9833,Active,Savanne,RMS4B9K2,ZMS5Q4R2
IGD-POL-619870,22-08-2023,21-Sep-25,15,22-Aug-23,CUST-307557,5544040.76,71081.51,Quarterly,Yes,3356060.79,7817.07,AGT-5945,August,Q3,2023,22-Aug-24,CLM-231918,TR-ENDD989,ILG-IGMU-9829,Active,Flacq,RMN7A3X1,ZMN8K2L1
IGD-POL-460229,26-12-2023,05-Jul-25,5,26-Dec-23,CUST-989897,1126799.99,68284.66,Monthly,Yes,438858.77,11091.75,AGT-3465,December,Q4,2023,26-Dec-24,CLM-742262,TR-ENDD989,ILG-IGMU-9829,Active,Grand Port,RMS4B9K2,ZMS5Q4R2
IGD-POL-489637,18-11-2023,18-Sep-24,10,18-Nov-23,CUST-719647,2726058.07,43541.31,Annually,Yes,1530767.77,3147.23,AGT-7898,November,Q4,2023,18-Nov-24,CLM-634383,TR-ENDD989,WBM-IGMU-9833,Surrendered,Vacoas-Phoenix,RMC9F7L5,ZMN8K2L1
IGD-POL-860351,18-10-2023,28-Sep-25,10,18-Oct-23,CUST-577090,2743681.06,10154.65,Quarterly,Yes,809210.22,1655.59,AGT-5980,October,Q4,2023,18-Oct-24,CLM-420695,TR-WHCD968,FPP-IGMU-9813,Active,Port Louis,RMC9F7L5,ZMN8K2L1
IGD-POL-609334,13-10-2023,26-Dec-25,20,13-Oct-23,CUST-687532,4213753.01,43123.72,Annually,Yes,2616886.18,3383.33,AGT-5980,October,Q4,2023,13-Oct-24,CLM-128540,TR-WHCD968,IPM-IGMU-9832,Surrendered,Port Louis,RMC9F7L5,ZMN8K2L1
IGD-POL-790777,03-04-2023,16-Mar-25,20,03-Apr-23,CUST-406747,1848118.49,74776.94,Annually,Yes,745225.73,4127.05,AGT-1909,April,Q2,2023,03-Apr-24,CLM-678349,TR-WHCD968,IPM-IGMU-9832,Active,Grand Port,RMS4B9K2,ZMS5Q4R2
IGD-POL-876403,06-05-2023,06-Oct-25,15,06-May-23,CUST-579692,426579.87,42317.66,Quarterly,No,0.0,6777.79,AGT-3465,May,Q2,2023,06-May-24,CLM-352037,TR-WHCD968,FPP-IGMU-9813,Active,Grand Port,RMS4B9K2,ZMS5Q4R2
IGD-POL-901544,16-10-2023,20-Jan-24,15,16-Oct-23,CUST-974677,3955193.62,63541.58,Annually,No,0.0,5043.07,AGT-4594,October,Q4,2023,16-Oct-24,CLM-400770,TR-ENDD989,SGT-IGMU-9812,Surrendered,Plaines Wilhems,RMC9F7L5,ZMN8K2L1
IGD-POL-670015,04-12-2023,19-Nov-25,5,04-Dec-23,CUST-256024,831861.99,56691.91,Annually,No,0.0,10162.17,AGT-2109,December,Q4,2023,04-Dec-24,CLM-839009,TR-ENDD989,WBM-IGMU-9833,Active,Black River,RMW8C6P3,ZMW3T7P8
IGD-POL-163134,18-06-2023,09-Jul-24,15,18-Jun-23,CUST-321059,5090144.82,27880.31,Quarterly,No,0.0,2650.89,AGT-2109,June,Q2,2023,18-Jun-24,CLM-224948,TR-WHCD968,IPM-IGMU-9832,Surrendered,Black River,RMW8C6P3,ZMW3T7P8
IGD-POL-539997,10-01-2023,03-Apr-24,25,10-Jan-23,CUST-642672,3159023.32,78233.57,Annually,No,0.0,4404.12,AGT-7898,January,Q1,2023,10-Jan-24,CLM-551154,TR-WHCD968,IPM-IGMU-9832,Claimed,Vacoas-Phoenix,RMC9F7L5,ZMN8K2L1
IGD-POL-421214,17-03-2023,18-Nov-25,5,17-Mar-23,CUST-137849,3713170.75,49639.96,Monthly,Yes,1081010.67,6103.93,AGT-5467,March,Q1,2023,17-Mar-24,CLM-813815,TR-ENDD989,SGT-IGMU-9812,Active,Quatre Bornes,RMC9F7L5,ZMN8K2L1
IGD-POL-600826,13-05-2023,01-Mar-25,15,13-May-23,CUST-725510,2955121.98,52153.26,Annually,Yes,760683.17,8922.78,AGT-5945,May,Q2,2023,13-May-24,CLM-349482,TR-UNCD988,UGM-IGMU-9834,Active,Flacq,RMN7A3X1,ZMN8K2L1
IGD-POL-376445,12-02-2023,27-Oct-25,15,12-Feb-23,CUST-652005,3061873.15,42961.16,Monthly,Yes,1662396.4,5584.32,AGT-1498,February,Q1,2023,12-Feb-24,CLM-765710,TR-ENDD989,SGT-IGMU-9812,Active,Rivière du Rempart,RMN7A3X1,ZMN8K2L1
IGD-POL-758724,07-05-2023,11-Jun-25,10,07-May-23,CUST-822040,362915.07,19799.36,Quarterly,Yes,242022.11,2529.22,AGT-5467,May,Q2,2023,07-May-24,CLM-595182,TR-WHCD968,FPP-IGMU-9813,Active,Quatre Bornes,RMC9F7L5,ZMN8K2L1
IGD-POL-258319,09-09-2023,10-May-25,10,09-Sep-23,CUST-245453,2337591.55,74528.13,Annually,Yes,1167661.15,10114.11,AGT-4509,September,Q3,2023,09-Sep-24,CLM-365443,TR-UNCD988,RSP-IGMU-9856,Active,Quatre Bornes,RMC9F7L5,ZMN8K2L1
IGD-POL-695353,09-08-2023,05-Mar-25,20,09-Aug-23,CUST-998896,2475686.74,53943.01,Monthly,Yes,1530759.37,8064.82,AGT-1465,August,Q3,2023,09-Aug-24,CLM-593401,TR-ENDD989,SGT-IGMU-9812,Surrendered,Moka,RMC9F7L5,ZMN8K2L1
IGD-POL-686764,14-06-2023,05-Oct-25,5,14-Jun-23,CUST-807256,1980691.79,63001.13,Quarterly,Yes,947741.94,4598.41,AGT-2109,June,Q2,2023,14-Jun-24,CLM-977885,TR-ENDD989,WBM-IGMU-9833,Active,Black River,RMW8C6P3,ZMW3T7P8
IGD-POL-686407,12-05-2023,03-Nov-25,20,12-May-23,CUST-242695,4863387.16,67959.21,Annually,No,0.0,4311.72,AGT-1800,May,Q2,2023,12-May-24,CLM-719111,TR-WHCD968,WLS-IGMU-9814,Active,Beau Bassin-Rose Hill,RMC9F7L5,ZMN8K2L1
IGD-POL-248017,19-07-2023,13-Aug-25,5,19-Jul-23,CUST-666644,4507227.87,66490.19,Quarterly,Yes,2159142.3,7292.2,AGT-1909,July,Q3,2023,19-Jul-24,CLM-820678,TR-WHCD968,FPP-IGMU-9813,Surrendered,Grand Port,RMS4B9K2,ZMS5Q4R2
IGD-POL-167691,08-02-2023,14-Apr-24,20,08-Feb-23,CUST-217134,927432.85,17192.35,Quarterly,No,0.0,2404.85,AGT-4456,February,Q1,2023,08-Feb-24,CLM-864992,TR-ENDD989,SGT-IGMU-9812,Surrendered,Curepipe,RMC9F7L5,ZMN8K2L1
IGD-POL-762946,23-07-2023,15-Jan-25,25,23-Jul-23,CUST-282749,4900441.27,58795.93,Quarterly,Yes,2433702.02,9943.21,AGT-3150,July,Q3,2023,23-Jul-24,CLM-404558,TR-ENDD989,ILG-IGMU-9829,Active,Savanne,RMS4B9K2,ZMS5Q4R2
IGD-POL-919237,18-05-2023,16-Feb-24,20,18-May-23,CUST-779126,4269015.53,2790.5,Annually,Yes,2417394.31,300.0,AGT-1465,May,Q2,2023,18-May-24,CLM-836186,TR-WHCD968,WLS-IGMU-9814,Surrendered,Moka,RMC9F7L5,ZMN8K2L1
IGD-POL-266379,10-04-2023,08-Jul-25,20,10-Apr-23,CUST-957556,5341310.14,28812.44,Quarterly,Yes,1451844.89,2874.61,AGT-3150,April,Q2,2023,10-Apr-24,CLM-946154,TR-WHCD968,WLS-IGMU-9814,Active,Savanne,RMS4B9K2,ZMS5Q4R2
IGD-POL-452035,21-08-2023,12-May-25,20,21-Aug-23,CUST-697479,413783.2,78360.5,Monthly,Yes,150079.83,4395.59,AGT-3894,August,Q3,2023,21-Aug-24,CLM-797743,TR-ENDD989,ILG-IGMU-9829,Active,Port Louis,RMC9F7L5,ZMN8K2L1
IGD-POL-690998,12-09-2023,09-Aug-25,10,12-Sep-23,CUST-645455,5153262.13,35505.17,Monthly,No,0.0,3286.75,AGT-3567,September,Q3,2023,12-Sep-24,CLM-654063,TR-WHCD968,IPM-IGMU-9832,Active,Rivière du Rempart,RMN7A3X1,ZMN8K2L1
IGD-POL-406231,09-11-2023,23-Aug-25,20,09-Nov-23,CUST-729665,2317476.74,30025.33,Quarterly,No,0.0,1898.31,AGT-6578,November,Q4,2023,09-Nov-24,CLM-353845,TR-WHCD968,FPP-IGMU-9813,Active,Port Louis,RMC9F7L5,ZMN8K2L1
IGD-POL-269708,10-02-2023,10-May-25,5,10-Feb-23,CUST-286627,413583.24,48391.75,Monthly,Yes,165483.6,3453.12,AGT-3465,February,Q1,2023,10-Feb-24,CLM-333299,TR-ENDD989,ILG-IGMU-9829,Active,Grand Port,RMS4B9K2,ZMS5Q4R2
IGD-POL-443640,11-05-2023,10-Jun-25,5,11-May-23,CUST-256291,1783789.31,16853.0,Quarterly,Yes,518722.76,2047.56,AGT-2941,May,Q2,2023,11-May-24,CLM-523617,TR-ENDD989,WBM-IGMU-9833,Active,Flacq,RMN7A3X1,ZMN8K2L1
IGD-POL-698882,09-11-2023,02-Dec-25,25,09-Nov-23,CUST-438390,4756367.03,22022.46,Quarterly,No,0.0,3265.56,AGT-6578,November,Q4,2023,09-Nov-24,CLM-122102,TR-ENDD989,ILG-IGMU-9829,Surrendered,Port Louis,RMC9F7L5,ZMN8K2L1
IGD-POL-705914,22-02-2023,17-Jul-25,15,22-Feb-23,CUST-158622,792481.66,58241.49,Quarterly,Yes,326081.03,10084.4,AGT-3488,February,Q1,2023,22-Feb-24,CLM-395663,TR-UNCD988,UGM-IGMU-9834,Active,Moka,RMC9F7L5,ZMN8K2L1
IGD-POL-832219,13-09-2023,18-Feb-25,10,13-Sep-23,CUST-126017,991848.19,8818.11,Annually,Yes,441425.29,804.85,AGT-1909,September,Q3,2023,13-Sep-24,CLM-734086,TR-WHCD968,WLS-IGMU-9814,Active,Grand Port,RMS4B9K2,ZMS5Q4R2
IGD-POL-673860,12-12-2023,25-Jan-25,15,12-Dec-23,CUST-528259,1810093.86,59243.75,Annually,No,0.0,4746.52,AGT-5980,December,Q4,2023,12-Dec-24,CLM-543846,TR-UNCD988,UGM-IGMU-9834,Active,Port Louis,RMC9F7L5,ZMN8K2L1
IGD-POL-900206,03-04-2023,14-Aug-25,25,03-Apr-23,CUST-488571,4298582.35,66797.56,Quarterly,Yes,2314100.36,9646.02,AGT-1800,April,Q2,2023,03-Apr-24,CLM-505950,TR-UNCD988,RSP-IGMU-9856,Active,Beau Bassin-Rose Hill,RMC9F7L5,ZMN8K2L1
IGD-POL-809270,25-12-2023,18-Feb-24,10,25-Dec-23,CUST-545797,4076480.97,29163.14,Annually,No,0.0,1771.55,AGT-5980,December,Q4,2023,25-Dec-24,CLM-440215,TR-UNCD988,RSP-IGMU-9856,Surrendered,Port Louis,RMC9F7L5,ZMN8K2L1
IGD-POL-266653,27-03-2023,02-Nov-25,15,27-Mar-23,CUST-129486,588190.33,75213.72,Annually,Yes,342608.05,5022.08,AGT-3465,March,Q1,2023,27-Mar-24,CLM-537210,TR-WHCD968,WLS-IGMU-9814,Active,Grand Port,RMS4B9K2,ZMS5Q4R2
IGD-POL-654494,20-01-2023,01-Oct-25,15,20-Jan-23,CUST-335388,715583.65,46879.87,Annually,Yes,193040.81,4955.97,AGT-1909,January,Q1,2023,20-Jan-24,CLM-614355,TR-ENDD989,SGT-IGMU-9812,Active,Grand Port,RMS4B9K2,ZMS5Q4R2
IGD-POL-767659,21-02-2023,09-Jun-25,25,21-Feb-23,CUST-819636,556386.07,66511.19,Quarterly,No,0.0,6275.54,AGT-3465,February,Q1,2023,21-Feb-24,CLM-630061,TR-ENDD989,ILG-IGMU-9829,Active,Grand Port,RMS4B9K2,ZMS5Q4R2
IGD-POL-656846,27-06-2023,16-Mar-25,5,27-Jun-23,CUST-435158,1599466.58,60353.93,Quarterly,No,0.0,10494.18,AGT-1800,June,Q2,2023,27-Jun-24,CLM-209576,TR-UNCD988,UGM-IGMU-9834,Active,Beau Bassin-Rose Hill,RMC9F7L5,ZMN8K2L1
IGD-POL-904373,08-11-2023,21-Dec-25,20,08-Nov-23,CUST-989265,4761562.72,58520.91,Annually,Yes,1754991.84,7599.92,AGT-3465,November,Q4,2023,08-Nov-24,CLM-583041,TR-ENDD989,WBM-IGMU-9833,Surrendered,Grand Port,RMS4B9K2,ZMS5Q4R2
IGD-POL-289093,14-11-2023,20-Nov-25,15,14-Nov-23,CUST-473689,3442030.37,67799.41,Monthly,No,0.0,7276.94,AGT-1465,November,Q4,2023,14-Nov-24,CLM-228793,TR-ENDD989,SGT-IGMU-9812,Active,Moka,RMC9F7L5,ZMN8K2L1
IGD-POL-177688,22-05-2023,01-Apr-25,15,22-May-23,CUST-721013,1935650.02,46660.73,Quarterly,No,0.0,4808.84,AGT-4509,May,Q2,2023,22-May-24,CLM-855671,TR-ENDD989,WBM-IGMU-9833,Active,Quatre Bornes,RMC9F7L5,ZMN8K2L1
IGD-POL-708590,24-09-2023,28-Oct-25,10,24-Sep-23,CUST-482114,2407925.54,43157.43,Annually,Yes,889902.05,2351.26,AGT-2941,September,Q3,2023,24-Sep-24,CLM-986211,TR-ENDD989,ILG-IGMU-9829,Active,Flacq,RMN7A3X1,ZMN8K2L1
IGD-POL-222956,07-12-2023,10-May-25,10,07-Dec-23,CUST-993567,1481793.48,39028.06,Monthly,Yes,562009.39,4754.67,AGT-1900,December,Q4,2023,07-Dec-24,CLM-270104,TR-UNCD988,UGM-IGMU-9834,Active,Vacoas-Phoenix,RMC9F7L5,ZMN8K2L1
IGD-POL-289851,13-04-2023,06-Sep-25,25,13-Apr-23,CUST-105053,213979.12,19859.5,Monthly,No,0.0,1164.37,AGT-3465,April,Q2,2023,13-Apr-24,CLM-570951,TR-WHCD968,FPP-IGMU-9813,Active,Grand Port,RMS4B9K2,ZMS5Q4R2
IGD-POL-240359,24-02-2023,05-Jul-25,10,24-Feb-23,CUST-715481,4830709.3,51807.5,Monthly,Yes,1953399.17,3321.72,AGT-1900,February,Q1,2023,24-Feb-24,CLM-899179,TR-UNCD988,UGM-IGMU-9834,Active,Vacoas-Phoenix,RMC9F7L5,ZMN8K2L1
IGD-POL-147233,07-10-2023,13-Apr-25,25,07-Oct-23,CUST-216229,2535905.47,29647.91,Quarterly,No,0.0,4519.13,AGT-2941,October,Q4,2023,07-Oct-24,CLM-270531,TR-WHCD968,WLS-IGMU-9814,Active,Flacq,RMN7A3X1,ZMN8K2L1
IGD-POL-651445,14-07-2023,28-Apr-25,15,14-Jul-23,CUST-506531,100000.0,51364.92,Monthly,Yes,67732.17,8704.7,AGT-2941,July,Q3,2023,14-Jul-24,CLM-360298,TR-WHCD968,IPM-IGMU-9832,Surrendered,Flacq,RMN7A3X1,ZMN8K2L1
IGD-POL-634115,16-12-2023,01-May-25,15,16-Dec-23,CUST-978208,4341332.64,16290.79,Annually,Yes,1334025.44,1693.98,AGT-2109,December,Q4,2023,16-Dec-24,CLM-460628,TR-UNCD988,UGM-IGMU-9834,Active,Black River,RMW8C6P3,ZMW3T7P8
IGD-POL-532257,17-09-2023,25-Apr-25,15,17-Sep-23,CUST-614462,1795363.69,71664.5,Monthly,No,0.0,7968.51,AGT-5980,September,Q3,2023,17-Sep-24,CLM-220041,TR-ENDD989,SGT-IGMU-9812,Active,Port Louis,RMC9F7L5,ZMN8K2L1
IGD-POL-192494,27-10-2023,17-Jun-25,10,27-Oct-23,CUST-735624,4837058.67,26451.91,Annually,No,0.0,3996.66,AGT-4980,October,Q4,2023,27-Oct-24,CLM-632677,TR-UNCD988,RSP-IGMU-9856,Active,Curepipe,RMC9F7L5,ZMN8K2L1
IGD-POL-216019,08-03-2023,14-Oct-25,20,08-Mar-23,CUST-342351,2265443.88,65085.32,Quarterly,No,0.0,4717.33,AGT-1900,March,Q1,2023,08-Mar-24,CLM-713684,TR-ENDD989,WBM-IGMU-9833,Active,Vacoas-Phoenix,RMC9F7L5,ZMN8K2L1
IGD-POL-346584,26-12-2023,17-Oct-25,15,26-Dec-23,CUST-401713,3442564.55,40858.83,Quarterly,No,0.0,7030.9,AGT-1900,December,Q4,2023,26-Dec-24,CLM-505927,TR-ENDD989,WBM-IGMU-9833,Active,Vacoas-Phoenix,RMC9F7L5,ZMN8K2L1
IGD-POL-862080,17-08-2023,12-Jul-24,20,17-Aug-23,CUST-267457,2808599.96,55256.5,Quarterly,Yes,1485675.61,10252.2,AGT-5980,August,Q3,2023,17-Aug-24,CLM-436965,TR-UNCD988,RSP-IGMU-9856,Surrendered,Port Louis,RMC9F7L5,ZMN8K2L1
IGD-POL-633646,11-09-2023,27-Dec-25,5,11-Sep-23,CUST-142600,1165627.5,13927.8,Monthly,Yes,409792.95,1455.02,AGT-1498,September,Q3,2023,11-Sep-24,CLM-219010,TR-UNCD988,RSP-IGMU-9856,Active,Rivière du Rempart,RMN7A3X1,ZMN8K2L1
IGD-POL-712769,24-03-2023,21-Aug-25,5,24-Mar-23,CUST-830276,2547872.56,61778.78,Quarterly,Yes,1347712.07,3139.21,AGT-6578,March,Q1,2023,24-Mar-24,CLM-333647,TR-WHCD968,FPP-IGMU-9813,Active,Port Louis,RMC9F7L5,ZMN8K2L1
IGD-POL-339111,25-09-2023,27-Jun-25,15,25-Sep-23,CUST-164436,1423160.29,72119.99,Monthly,Yes,400801.95,12300.92,AGT-3894,September,Q3,2023,25-Sep-24,CLM-854992,TR-WHCD968,FPP-IGMU-9813,Active,Port Louis,RMC9F7L5,ZMN8K2L1
IGD-POL-499685,14-08-2024,05-Dec-25,10,14-Aug-24,CUST-923354,2681037.75,7095.7,Quarterly,No,0.0,860.86,AGT-4509,August,Q3,2024,14-Aug-25,CLM-394147,TR-ENDD989,ILG-IGMU-9829,Active,Quatre Bornes,RMC9F7L5,ZMN8K2L1
IGD-POL-823213,28-09-2024,26-Mar-25,15,28-Sep-24,CUST-324859,100000.0,11483.11,Quarterly,No,0.0,1232.46,AGT-3465,September,Q3,2024,28-Sep-25,CLM-402935,TR-ENDD989,SGT-IGMU-9812,Active,Grand Port,RMS4B9K2,ZMS5Q4R2
IGD-POL-863894,28-02-2024,19-Aug-25,5,28-Feb-24,CUST-187043,579972.85,12707.36,Monthly,Yes,185749.21,1409.47,AGT-2109,February,Q1,2024,28-Feb-25,CLM-749723,TR-WHCD968,FPP-IGMU-9813,Active,Black River,RMW8C6P3,ZMW3T7P8
IGD-POL-447270,25-11-2024,14-Apr-25,20,25-Nov-24,CUST-711718,4926528.45,26581.24,Monthly,No,0.0,4163.56,AGT-3894,November,Q4,2024,25-Nov-25,CLM-156199,TR-ENDD989,WBM-IGMU-9833,Surrendered,Port Louis,RMC9F7L5,ZMN8K2L1
IGD-POL-744509,28-11-2024,01-Sep-25,10,28-Nov-24,CUST-349325,3111376.7,12982.43,Monthly,No,0.0,606.3,AGT-6578,November,Q4,2024,28-Nov-25,CLM-170630,TR-ENDD989,ILG-IGMU-9829,Active,Port Louis,RMC9F7L5,ZMN8K2L1
IGD-POL-740729,06-06-2024,11-Dec-25,25,06-Jun-24,CUST-232468,5008767.79,8842.69,Annually,No,0.0,1042.9,AGT-2345,June,Q2,2024,06-Jun-25,CLM-678540,TR-WHCD968,FPP-IGMU-9813,Active,Plaines Wilhems,RMC9F7L5,ZMN8K2L1
IGD-POL-622948,01-01-2024,09-May-25,5,01-Jan-24,CUST-704946,4591005.28,50776.68,Monthly,No,0.0,5802.4,AGT-2941,January,Q1,2024,01-Jan-25,CLM-305689,TR-UNCD988,UGM-IGMU-9834,Active,Flacq,RMN7A3X1,ZMN8K2L1
IGD-POL-882543,22-06-2024,14-Apr-25,20,22-Jun-24,CUST-284551,1652010.64,48735.86,Annually,No,0.0,2689.47,AGT-4594,June,Q2,2024,22-Jun-25,CLM-409855,TR-ENDD989,SGT-IGMU-9812,Active,Plaines Wilhems,RMC9F7L5,ZMN8K2L1
IGD-POL-704621,22-11-2024,08-Jun-25,15,22-Nov-24,CUST-482258,4853006.12,50972.84,Monthly,Yes,2462542.42,7163.2,AGT-1900,November,Q4,2024,22-Nov-25,CLM-234304,TR-WHCD968,WLS-IGMU-9814,Active,Vacoas-Phoenix,RMC9F7L5,ZMN8K2L1
IGD-POL-516471,14-09-2024,23-Jul-25,15,14-Sep-24,CUST-612302,2237374.55,30206.63,Annually,Yes,845840.91,2939.12,AGT-4980,September,Q3,2024,14-Sep-25,CLM-736442,TR-ENDD989,ILG-IGMU-9829,Surrendered,Curepipe,RMC9F7L5,ZMN8K2L1
IGD-POL-938443,26-01-2024,28-Oct-25,20,26-Jan-24,CUST-479634,4313978.06,54983.39,Annually,No,0.0,5838.07,AGT-3894,January,Q1,2024,26-Jan-25,CLM-594152,TR-ENDD989,ILG-IGMU-9829,Active,Port Louis,RMC9F7L5,ZMN8K2L1
IGD-POL-771777,24-02-2024,27-Sep-25,10,24-Feb-24,CUST-197143,3852352.21,40972.97,Quarterly,No,0.0,3431.17,AGT-6578,February,Q1,2024,24-Feb-25,CLM-896423,TR-WHCD968,FPP-IGMU-9813,Active,Port Louis,RMC9F7L5,ZMN8K2L1
IGD-POL-631146,09-11-2024,28-May-25,15,09-Nov-24,CUST-271524,735065.86,29868.96,Quarterly,Yes,437396.24,5262.17,AGT-4980,November,Q4,2024,09-Nov-25,CLM-534605,TR-WHCD968,WLS-IGMU-9814,Surrendered,Curepipe,RMC9F7L5,ZMN8K2L1
IGD-POL-919021,14-12-2024,25-Jun-25,20,14-Dec-24,CUST-736249,314120.91,43411.55,Annually,Yes,115190.99,3969.83,AGT-4509,December,Q4,2024,14-Dec-25,CLM-119324,TR-ENDD989,ILG-IGMU-9829,Active,Quatre Bornes,RMC9F7L5,ZMN8K2L1
IGD-POL-640627,12-03-2024,23-Mar-25,20,12-Mar-24,CUST-101089,4272227.73,17787.8,Monthly,Yes,1856122.73,1425.28,AGT-2941,March,Q1,2024,12-Mar-25,CLM-845334,TR-UNCD988,RSP-IGMU-9856,Active,Flacq,RMN7A3X1,ZMN8K2L1
IGD-POL-865409,23-07-2024,10-Feb-25,25,23-Jul-24,CUST-126521,4399249.5,31757.9,Annually,Yes,2190229.67,3856.07,AGT-5945,July,Q3,2024,23-Jul-25,CLM-349982,TR-ENDD989,ILG-IGMU-9829,Surrendered,Flacq,RMN7A3X1,ZMN8K2L1
